loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,fico_score,dti_computed
9500.0,9500.0,9500.0, 36 months,15.77,332.92,D,D1,maintenance ,10+ years,RENT,28000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339774, ,other,Debt consolidation,480xx,MI,27.95,0.0,2006-04-01,695.0,699.0,0.0,31.0,67.0,7.0,0.0,1844.0,55.9,14.0,w,0.0,0.0,10350.38,10350.38,9500.0,850.38,0.0,0.0,0.0,2016-08-01,8373.67,,2018-03-01,779.0,775.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,14767.0,2.0,3.0,1.0,3.0,6.0,12923.0,62.0,2.0,3.0,791.0,61.0,3300.0,0.0,4.0,4.0,6.0,2110.0,459.0,69.4,0.0,0.0,116.0,94.0,6.0,6.0,0.0,6.0,37.0,6.0,33.0,0.0,2.0,3.0,2.0,4.0,8.0,4.0,6.0,3.0,7.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,24105.0,14767.0,1500.0,20805.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,697.0,27.95
10000.0,10000.0,10000.0, 36 months,7.91,312.95,A,A5,Medical Coder/biller,2 years,OWN,25000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376501, ,debt_consolidation,Debt consolidation,913xx,CA,29.91,0.0,2008-10-01,740.0,744.0,0.0,31.0,67.0,16.0,0.0,9053.0,22.9,30.0,w,0.0,0.0,8334.56,8334.56,4731.82,873.74,0.0,2729.0,491.22,2017-06-01,350.0,,2019-03-01,659.0,655.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,22263.0,1.0,3.0,1.0,1.0,9.0,13210.0,91.0,2.0,5.0,2923.0,41.0,39500.0,1.0,1.0,2.0,6.0,1590.0,17888.0,23.6,0.0,0.0,53.0,86.0,4.0,4.0,0.0,12.0,37.0,8.0,33.0,0.0,4.0,7.0,5.0,11.0,4.0,13.0,26.0,7.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,54000.0,22263.0,23400.0,14500.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,Y,2018-07-01,COMPLETE,2017-11-01,2729.0,50.0,8.0,742.0,29.91
6000.0,6000.0,6000.0, 36 months,7.91,187.77,A,A5,Teacher,10+ years,MORTGAGE,49000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566760, ,debt_consolidation,Debt consolidation,805xx,CO,17.92,0.0,2004-11-01,795.0,799.0,0.0,31.0,67.0,10.0,0.0,2212.0,4.4,16.0,w,0.0,0.0,6463.9813007843995,6463.98,6000.0,463.98,0.0,0.0,0.0,2017-03-01,4025.61,,2018-11-01,794.0,790.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,274367.0,2.0,2.0,0.0,1.0,23.0,15756.0,45.0,2.0,5.0,1600.0,21.0,50500.0,0.0,0.0,0.0,6.0,27437.0,19900.0,7.4,0.0,0.0,114.0,133.0,2.0,2.0,1.0,17.0,37.0,5.0,33.0,0.0,1.0,4.0,4.0,6.0,3.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,371400.0,17968.0,21500.0,34720.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,797.0,17.92
15600.0,15600.0,15600.0, 60 months,13.44,358.48,C,C3,Officer / Sheriff's office,10+ years,MORTGAGE,52000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487157, ,major_purchase,Major purchase,138xx,NY,15.37,0.0,1995-02-01,720.0,724.0,1.0,31.0,67.0,6.0,0.0,12329.0,69.3,13.0,w,0.0,0.0,18519.6317990805,18519.63,15600.0,2919.63,0.0,0.0,0.0,2017-08-01,12096.11,,2018-09-01,729.0,725.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,96594.0,1.0,1.0,0.0,1.0,24.0,9480.0,73.0,1.0,1.0,4132.0,71.0,17800.0,1.0,1.0,2.0,2.0,16099.0,168.0,96.1,0.0,0.0,24.0,250.0,3.0,3.0,3.0,33.0,37.0,3.0,33.0,0.0,1.0,3.0,1.0,5.0,1.0,4.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,139800.0,21809.0,4300.0,13000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,722.0,15.37
35000.0,35000.0,35000.0, 36 months,8.49,1104.71,B,B1,Paralegal,< 1 year,OWN,90000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487073, ,debt_consolidation,Debt consolidation,930xx,CA,13.36,0.0,1991-10-01,750.0,754.0,0.0,31.0,67.0,11.0,0.0,15448.0,42.9,26.0,w,0.0,0.0,38047.2782383611,38047.28,35000.0,3047.28,0.0,0.0,0.0,2017-03-01,22713.41,,2018-04-01,799.0,795.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,434242.0,0.0,1.0,0.0,1.0,19.0,25604.0,74.0,0.0,0.0,8369.0,58.0,36000.0,0.0,0.0,3.0,2.0,54280.0,5688.0,72.4,0.0,0.0,92.0,290.0,27.0,7.0,3.0,27.0,37.0,7.0,33.0,0.0,2.0,4.0,5.0,8.0,3.0,9.0,20.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,466738.0,41052.0,20600.0,34738.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,752.0,13.36
5000.0,5000.0,5000.0, 36 months,11.48,164.84,B,B5,Financial Systems Analyst,9 years,MORTGAGE,78000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68132441, ,debt_consolidation,Debt consolidation,770xx,TX,21.21,0.0,1995-06-01,700.0,704.0,1.0,31.0,67.0,19.0,0.0,34764.0,54.3,21.0,w,0.0,0.0,5840.277800382801,5840.28,5000.0,840.28,0.0,0.0,0.0,2018-02-01,1892.09,,2019-03-01,744.0,740.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,151774.0,1.0,2.0,1.0,1.0,4.0,33383.0,76.0,1.0,6.0,10950.0,63.0,64000.0,1.0,2.0,3.0,7.0,8432.0,9477.0,77.3,0.0,0.0,156.0,246.0,12.0,4.0,1.0,12.0,37.0,5.0,33.0,0.0,6.0,9.0,7.0,7.0,3.0,15.0,16.0,9.0,19.0,0.0,0.0,0.0,2.0,100.0,57.1,0.0,0.0,197347.0,70948.0,41700.0,43980.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,702.0,21.21
20400.0,20400.0,20400.0, 60 months,18.49,523.48,D,D5,Pilot,2 years,MORTGAGE,75000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356747, ,credit_card,Credit card refinancing,725xx,AR,38.65,2.0,1983-09-01,725.0,729.0,0.0,13.0,67.0,22.0,0.0,24345.0,42.6,49.0,w,0.0,0.0,23166.25,23166.25,20400.0,2766.25,0.0,0.0,0.0,2016-10-01,18930.43,,2019-03-01,729.0,725.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,210761.0,2.0,3.0,1.0,1.0,7.0,42009.0,65.0,2.0,5.0,11037.0,53.0,57200.0,0.0,8.0,1.0,6.0,11093.0,21529.0,46.0,0.0,0.0,147.0,387.0,2.0,2.0,3.0,3.0,21.0,4.0,21.0,0.0,3.0,5.0,10.0,17.0,11.0,17.0,34.0,5.0,22.0,0.0,0.0,0.0,3.0,95.9,22.2,0.0,0.0,310057.0,67311.0,39900.0,90892.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,727.0,38.65
8000.0,8000.0,8000.0, 36 months,17.97,289.1,D,D4,Teacher,10+ years,MORTGAGE,33130.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68192805, ,debt_consolidation,Debt consolidation,711xx,LA,11.52,1.0,1994-05-01,665.0,669.0,1.0,16.0,67.0,18.0,0.0,7610.0,27.4,26.0,w,0.0,0.0,4060.86,4060.86,2207.57,1241.66,0.0,611.63,110.0934,2017-01-01,289.1,,2017-06-01,514.0,510.0,0.0,46.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,1082.0,207921.0,2.0,0.0,0.0,0.0,59.0,0.0,75.0,4.0,5.0,2725.0,27.0,27800.0,1.0,1.0,3.0,5.0,12995.0,4275.0,38.9,0.0,0.0,103.0,259.0,0.0,0.0,1.0,26.0,44.0,0.0,16.0,1.0,1.0,7.0,3.0,6.0,3.0,17.0,22.0,7.0,18.0,0.0,0.0,0.0,4.0,92.3,0.0,0.0,0.0,249754.0,7610.0,7000.0,0.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,667.0,11.52
16000.0,16000.0,16000.0, 36 months,10.78,522.16,B,B4,Veterinarian,3 years,RENT,87500.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426783, ,debt_consolidation,Debt consolidation,604xx,IL,13.74,0.0,2008-01-01,695.0,699.0,0.0,31.0,67.0,13.0,0.0,21151.0,83.9,17.0,w,0.0,0.0,18706.171486984,18706.17,16000.0,2706.17,0.0,0.0,0.0,2018-08-01,3065.33,,2019-03-01,719.0,715.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,31768.0,0.0,2.0,1.0,2.0,12.0,10617.0,37.0,1.0,1.0,6692.0,59.0,25200.0,1.0,0.0,1.0,3.0,2647.0,610.0,96.7,0.0,0.0,43.0,95.0,12.0,12.0,0.0,12.0,37.0,12.0,33.0,0.0,6.0,8.0,6.0,8.0,3.0,11.0,14.0,8.0,13.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,54200.0,31768.0,18500.0,29000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,697.0,13.74
18000.0,18000.0,18000.0, 36 months,7.91,563.31,A,A5,Mechanic,10+ years,MORTGAGE,80000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376848, ,debt_consolidation,Debt consolidation,172xx,PA,15.56,0.0,2002-11-01,740.0,744.0,0.0,31.0,67.0,5.0,0.0,20724.0,82.6,6.0,w,0.0,0.0,13499.66,13499.66,11521.3,1978.36,0.0,0.0,0.0,2018-01-01,563.31,,2019-03-01,514.0,510.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,70.0,84064.0,0.0,0.0,0.0,1.0,18.0,12162.0,68.0,0.0,2.0,12840.0,76.0,25100.0,1.0,0.0,0.0,3.0,16813.0,4376.0,82.6,0.0,0.0,18.0,157.0,23.0,18.0,1.0,23.0,37.0,18.0,33.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,125210.0,32886.0,25100.0,17981.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,742.0,15.56
35000.0,35000.0,35000.0, 36 months,9.17,1115.77,B,B2,Director,1 year,RENT,105000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537213, ,debt_consolidation,Debt consolidation,322xx,FL,25.07,0.0,1995-06-01,690.0,694.0,0.0,31.0,67.0,11.0,0.0,92939.0,85.0,26.0,w,0.0,0.0,37242.44,37242.44,35000.0,2242.44,0.0,0.0,0.0,2016-10-01,28360.86,,2016-10-01,719.0,715.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,103869.0,0.0,1.0,0.0,0.0,29.0,10930.0,63.0,0.0,1.0,25471.0,82.0,109300.0,0.0,0.0,0.0,1.0,10387.0,15361.0,85.8,0.0,0.0,128.0,246.0,17.0,17.0,1.0,17.0,37.0,17.0,33.0,0.0,8.0,8.0,8.0,11.0,3.0,10.0,22.0,8.0,11.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,126649.0,103869.0,108300.0,17349.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,692.0,25.07
13150.0,13150.0,13150.0, 36 months,5.32,396.01,A,A1,Paraprofessional ,1 year,RENT,40000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68393340, ,major_purchase,Major purchase,770xx,TX,20.25,0.0,2001-05-01,765.0,769.0,0.0,31.0,67.0,13.0,0.0,11221.0,20.1,17.0,w,0.0,0.0,14233.381267333,14233.38,13150.0,1083.38,0.0,0.0,0.0,2018-09-01,1966.79,,2018-09-01,724.0,720.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,29071.0,1.0,5.0,0.0,1.0,15.0,17850.0,64.0,1.0,1.0,2558.0,35.0,55800.0,0.0,1.0,0.0,2.0,2236.0,43081.0,16.8,0.0,0.0,36.0,175.0,1.0,1.0,0.0,36.0,37.0,5.0,33.0,0.0,6.0,7.0,6.0,9.0,5.0,8.0,12.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,83916.0,29071.0,51800.0,28116.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,767.0,20.25
5600.0,5600.0,5600.0, 36 months,9.17,178.53,B,B2,Business Coordinator III,8 years,RENT,48000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486949, ,credit_card,Credit card refinancing,751xx,TX,19.85,0.0,1995-07-01,660.0,664.0,0.0,26.0,67.0,8.0,0.0,12503.0,64.8,68.0,w,0.0,0.0,6067.3937075983995,6067.39,5600.0,467.39,0.0,0.0,0.0,2017-02-01,3930.74,,2019-03-01,694.0,690.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,21160.0,0.0,1.0,0.0,6.0,13.0,8657.0,72.0,1.0,2.0,8479.0,68.0,19300.0,0.0,0.0,0.0,8.0,2645.0,5467.0,67.1,0.0,0.0,122.0,245.0,12.0,12.0,1.0,12.0,26.0,5.0,26.0,0.0,5.0,6.0,5.0,6.0,59.0,7.0,8.0,6.0,8.0,0.0,0.0,0.0,1.0,95.5,40.0,0.0,0.0,31300.0,21160.0,16600.0,12000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,662.0,19.85
23000.0,23000.0,23000.0, 36 months,9.8,739.99,B,B3,Feeder Driver,9 years,MORTGAGE,90247.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341730, ,credit_card,Debt consolidation,230xx,VA,17.09,0.0,2000-05-01,680.0,684.0,0.0,37.0,67.0,11.0,0.0,21039.0,41.3,25.0,w,0.0,0.0,26429.036435322203,26429.04,23000.0,3429.04,0.0,0.0,0.0,2018-04-01,7176.79,,2019-03-01,714.0,710.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,186007.0,3.0,1.0,1.0,2.0,7.0,21499.0,86.0,4.0,4.0,9895.0,56.0,51000.0,0.0,0.0,2.0,6.0,16910.0,344.0,97.7,0.0,0.0,124.0,187.0,5.0,5.0,2.0,5.0,37.0,5.0,37.0,0.0,3.0,6.0,3.0,9.0,8.0,9.0,15.0,6.0,11.0,0.0,0.0,0.0,5.0,84.0,100.0,0.0,0.0,234163.0,42538.0,14800.0,25000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,682.0,17.09
12600.0,12600.0,12600.0, 60 months,14.85,298.77,C,C5,VP of Operations,1 year,MORTGAGE,175000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66405419, ,credit_card,Debt consolidation,206xx,MD,11.75,0.0,1989-08-01,690.0,694.0,0.0,31.0,81.0,14.0,1.0,16659.0,47.5,25.0,w,0.0,0.0,13031.39,13031.39,12600.0,431.39,0.0,0.0,0.0,2016-03-01,12758.61,,2017-09-01,684.0,680.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,112859.0,2.0,4.0,2.0,4.0,6.0,96200.0,85.0,2.0,4.0,4651.0,76.0,35100.0,0.0,0.0,0.0,8.0,8061.0,12941.0,56.3,0.0,0.0,89.0,316.0,2.0,2.0,4.0,2.0,37.0,23.0,33.0,0.0,6.0,6.0,7.0,7.0,6.0,10.0,15.0,6.0,14.0,0.0,0.0,0.0,4.0,100.0,42.9,1.0,0.0,148478.0,112859.0,29600.0,113378.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,692.0,11.75
11000.0,11000.0,11000.0, 36 months,16.59,389.94,D,D2,Teacher,8 years,MORTGAGE,55000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407153, ,debt_consolidation,Debt consolidation,606xx,IL,16.85,0.0,2000-10-01,735.0,739.0,0.0,31.0,67.0,6.0,0.0,5739.0,61.1,14.0,w,0.0,0.0,13579.4638809341,13579.46,11000.0,2579.46,0.0,0.0,0.0,2017-12-01,4826.13,,2019-03-01,704.0,700.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,260988.0,2.0,2.0,2.0,2.0,4.0,46985.0,99.0,0.0,1.0,5035.0,91.0,9400.0,1.0,1.0,6.0,4.0,43498.0,3661.0,61.1,0.0,0.0,51.0,182.0,15.0,4.0,3.0,15.0,37.0,4.0,33.0,0.0,2.0,2.0,2.0,5.0,4.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,271533.0,52824.0,9400.0,47275.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,737.0,16.85
4000.0,4000.0,4000.0, 36 months,11.99,132.84,C,C1,Secreatary 1,3 years,RENT,41501.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67889874, ,debt_consolidation,Debt consolidation,113xx,NY,12.9,0.0,2005-11-01,685.0,689.0,0.0,31.0,67.0,8.0,0.0,8485.0,36.3,12.0,w,0.0,0.0,4742.9995825486,4743.0,4000.0,743.0,0.0,0.0,0.0,2018-06-01,1030.14,,2019-03-01,694.0,690.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,972.0,82347.0,3.0,2.0,0.0,0.0,121.0,73862.0,126.0,4.0,5.0,2799.0,82.0,23400.0,0.0,0.0,0.0,5.0,10293.0,14592.0,34.9,0.0,0.0,121.0,32.0,1.0,1.0,0.0,2.0,37.0,15.0,33.0,0.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,83833.0,82347.0,22400.0,60433.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,687.0,12.9
20000.0,20000.0,20000.0, 60 months,13.44,459.58,C,C3,Administrative Manager ,9 years,MORTGAGE,75000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341663, ,debt_consolidation,Debt consolidation,596xx,MT,20.67,0.0,2004-02-01,715.0,719.0,1.0,31.0,67.0,16.0,0.0,18818.0,48.8,54.0,w,8917.39,8917.39,17426.71,17426.71,11082.61,6344.1,0.0,0.0,0.0,2019-02-01,459.58,2019-04-01,2019-03-01,729.0,725.0,0.0,44.0,1.0,Joint App,100000.0,16.4,Not Verified,0.0,0.0,300744.0,2.0,3.0,1.0,1.0,10.0,99376.0,67.0,3.0,4.0,6713.0,59.0,38600.0,1.0,7.0,3.0,5.0,18797.0,973.0,94.2,0.0,0.0,134.0,142.0,0.0,0.0,1.0,12.0,37.0,0.0,33.0,0.0,3.0,5.0,3.0,6.0,31.0,12.0,22.0,7.0,16.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,355426.0,118194.0,16700.0,115296.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,717.0,20.67
20000.0,20000.0,20000.0, 36 months,11.48,659.33,B,B5,General Manager,5 years,RENT,60000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547380, ,debt_consolidation,Debt consolidation,234xx,VA,22.62,0.0,2000-12-01,685.0,689.0,2.0,31.0,67.0,10.0,0.0,29929.0,61.5,20.0,w,0.0,0.0,23657.701474725694,23657.7,20000.0,3657.7,0.0,0.0,0.0,2018-09-01,3250.36,,2019-03-01,689.0,685.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,39394.0,1.0,1.0,0.0,1.0,17.0,9465.0,63.0,2.0,2.0,13008.0,62.0,48700.0,0.0,0.0,3.0,3.0,3939.0,14271.0,67.7,0.0,0.0,17.0,180.0,4.0,4.0,0.0,4.0,37.0,4.0,33.0,0.0,5.0,5.0,7.0,13.0,1.0,9.0,19.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,28.6,0.0,0.0,63700.0,39394.0,44200.0,15000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,687.0,22.62
